H	M	dt	b	n2_rel	n1_rel	fuel_flow_hour	thrust_relative	thz_n2_out	p_comp_sum	gv
5	0.8	5	0	0.715	0.49	790	0.045	418	2.73	31.5
5	0.8	5	4.5	0.725	0.59	923	0.059	442.1	3.25	36.1
5	0.8	5	11	0.779	0.69	1469	0.117	507.2	4.95	44.9
5	0.8	5	22	0.849	0.79	2605	0.227	566.8	7.14	57.3
5	0.8	5	31	0.889	0.84	3382	0.3	600	8.68	65.7
5	0.8	5	38	0.942	0.89	4551	0.399	634.1	10.52	75.2
5	0.8	5	48	0.972	0.94	5510	0.486	662	12.4	85.2
5	0.8	5	50	0.997	0.99	6450	0.572	688	14.4	95.9
5	0.8	5	50	1.004	1.04	6669	0.593	694.7	14.9	98.5
5	0.8	5	50	1.025	1.09	7280	0.646	710.5	16.15	104.7
5	0.8	15	0	0.704	0.49	649	0.031	422	2.51	29.5
5	0.8	15	4.5	0.68	0.58	426	0.007	431.2	2.67	31.1
5	0.8	15	11	0.795	0.68	1593	0.124	521.3	4.84	44.8
5	0.8	15	22	0.831	0.78	2129	0.18	571.5	6.46	52.5
5	0.8	15	31	0.859	0.83	2639	0.229	598.6	7.57	58.5
5	0.8	15	38	0.9	0.87	3443	0.304	632.6	9.19	67.3
5	0.8	15	48	0.97	0.92	5057	0.439	672.1	11.53	79.8
5	0.8	15	50	0.977	0.97	5452	0.484	696.2	13.06	87.3
5	0.8	15	50	0.992	1.02	5945	0.529	711	14.13	92.8
5	0.8	15	50	0.998	1.07	6105	0.543	716.1	14.49	94.5
5	0.8	25	0	0.69	0.48	492	0.015	424	2.29	27.5
5	0.8	25	4.5	0.709	0.57	617	0.026	455.4	2.83	31.2
5	0.8	25	11	0.777	0.67	1281	0.092	522.4	4.35	41.2
5	0.8	25	22	0.808	0.76	1645	0.13	572.1	5.75	47.6
5	0.8	25	31	0.839	0.81	2139	0.179	601	6.78	53.3
5	0.8	25	38	0.877	0.86	2773	0.24	635.4	8.19	60.7
5	0.8	25	48	0.925	0.91	3691	0.322	672.9	9.95	69.6
5	0.8	25	50	0.963	0.95	4673	0.411	704.7	11.88	79.5
5	0.8	25	50	0.985	1	5421	0.482	731.2	13.71	89.1
5	0.8	25	50	0.995	1.05	5690	0.506	740.3	14.31	92
5	0.8	35	0	0.726	0.56	684	0.031	476.5	2.92	31.1
5	0.8	35	4.5	0.726	0.56	684	0.031	476.5	2.92	31.1
5	0.8	35	11	0.764	0.66	1058	0.068	524.2	3.94	38.1
5	0.8	35	22	0.782	0.75	1216	0.085	568.6	5.03	42.9
5	0.8	35	31	0.817	0.8	1667	0.13	601.8	6.05	48.5
5	0.8	35	38	0.852	0.84	2197	0.183	635.2	7.27	54.9
5	0.8	35	48	0.895	0.89	2931	0.253	674	8.92	63.5
5	0.8	35	50	0.969	0.94	4485	0.388	720.8	11.44	76.7
5	0.8	35	50	0.974	0.98	4783	0.424	746.4	12.96	83.6
5	0.8	35	50	0.993	1.03	5323	0.473	764	14.17	89.7
5	0.9	-25	0	0.705	0.52	893	0.058	382.1	2.75	36.6
5	0.9	-25	4.5	0.755	0.62	1551	0.123	427.4	3.9	45.9
5	0.9	-25	11	0.82	0.73	2599	0.227	492.5	6.08	59.5
5	0.9	-25	22	0.897	0.83	4510	0.397	551.8	8.98	78.1
5	0.9	-25	31	0.967	0.88	6601	0.564	590.2	11.53	94
5	0.9	-25	38	0.98	0.93	7444	0.646	615.2	13.43	105.4
5	0.9	-25	48	1.02	0.99	9058	0.782	648.2	16.16	121
5	0.9	-25	50	1.052	1.04	10170	0.875	667.2	18.02	131.6
5	0.9	-25	50	1.061	1.09	10657	0.919	674.4	18.96	137.1
5	0.9	-25	50	1.071	1.14	11696	0.996	686.2	20.19	144.3
5	0.9	-15	0	0.714	0.51	957	0.062	401.9	2.82	36.3
5	0.9	-15	4.5	0.749	0.61	1362	0.103	436.8	3.66	43.3
5	0.9	-15	11	0.806	0.71	2192	0.187	502.1	5.63	55.3
5	0.9	-15	22	0.876	0.81	3733	0.327	560.6	8.15	71.3
5	0.9	-15	31	0.927	0.86	4984	0.433	595.5	10.02	82.3
5	0.9	-15	38	0.968	0.91	6357	0.548	624.6	12.04	94.5
5	0.9	-15	48	0.994	0.96	7524	0.652	653	14.23	107.8
5	0.9	-15	50	1.02	1.02	8532	0.741	675.4	16.17	118.7
5	0.9	-15	50	1.048	1.07	9349	0.812	693.6	17.79	127.4
5	0.9	-15	50	1.055	1.12	9858	0.853	701.3	18.55	131.7
5	0.9	-5	0	0.717	0.5	911	0.056	416.6	2.78	35.3
5	0.9	-5	4.5	0.733	0.6	1108	0.076	442	3.35	40.6
5	0.9	-5	11	0.785	0.7	1726	0.14	506.4	5.07	50.6
5	0.9	-5	22	0.853	0.8	3024	0.262	565.8	7.33	64.8
5	0.9	-5	31	0.894	0.85	3934	0.344	598.7	8.92	74.5
5	0.9	-5	38	0.949	0.9	5348	0.46	633.4	10.89	85.9
5	0.9	-5	48	0.975	0.94	6373	0.553	662	12.87	97.6
5	0.9	-5	50	1.001	0.99	7402	0.642	685.9	14.74	108.5
5	0.9	-5	50	1.022	1.04	7999	0.692	701.9	15.87	114.5
5	0.9	-5	50	1.038	1.09	8591	0.745	716	17.09	121.1
5	0.9	5	0	0.706	0.49	750	0.039	421.3	2.56	33.1
5	0.9	5	4.5	0.672	0.59	375	0	426.2	2.64	34.4
5	0.9	5	11	0.761	0.68	1318	0.098	508.2	4.54	46.5
5	0.9	5	22	0.835	0.78	2461	0.207	570.5	6.6	59.1
5	0.9	5	31	0.866	0.83	3091	0.266	599.7	7.82	66.4
5	0.9	5	38	0.906	0.88	3992	0.347	632.6	9.43	76.1
5	0.9	5	48	0.958	0.93	5365	0.461	666.5	11.43	87.5
5	0.9	5	50	0.977	0.98	6193	0.54	694.1	13.34	98.6
5	0.9	5	50	0.995	1.02	6747	0.586	707.7	14.3	103.9
5	0.9	5	50	1	1.07	6893	0.599	711.8	14.59	105.5
5	0.9	15	0	0.692	0.48	571	0.022	423.5	2.33	30.8
5	0.9	15	4.5	0.703	0.57	652	0.028	450.8	2.79	34.4
5	0.9	15	11	0.78	0.67	1473	0.108	522.2	4.43	46.2
5	0.9	15	22	0.812	0.77	1917	0.154	572.4	5.88	53.7
5	0.9	15	31	0.843	0.81	2466	0.205	600.6	6.91	59.9
5	0.9	15	38	0.881	0.86	3198	0.273	635.3	8.37	68.4
5	0.9	15	48	0.932	0.91	4284	0.367	672.6	10.18	78.4
5	0.9	15	50	0.967	0.96	5331	0.459	703.1	12.07	89.3
5	0.9	15	50	0.986	1.01	6087	0.529	727.2	13.76	99.1
5	0.9	15	50	0.996	1.05	6365	0.553	735.6	14.31	102.1
5	0.9	25	0	0.727	0.56	779	0.039	475.6	2.95	34.7
5	0.9	25	4.5	0.727	0.56	779	0.039	475.6	2.95	34.7
5	0.9	25	11	0.766	0.66	1204	0.08	523.9	4	42.6
5	0.9	25	22	0.786	0.75	1410	0.102	569.4	5.14	48.2
5	0.9	25	31	0.821	0.8	1923	0.152	602	6.17	54.4
5	0.9	25	38	0.855	0.85	2510	0.208	634.8	7.39	61.6
5	0.9	25	48	0.898	0.89	3345	0.285	673.2	9.07	71.3
5	0.9	25	50	0.968	0.94	5008	0.425	718.2	11.53	85.5
5	0.9	25	50	0.975	0.99	5384	0.467	744	13.08	93.5
5	0.9	25	50	0.994	1.03	5951	0.517	760.6	14.21	99.7
5	0.9	35	0	0.718	0.55	636	0.024	481.6	2.76	32.9
5	0.9	35	4.5	0.718	0.55	636	0.024	481.6	2.76	32.9
5	0.9	35	11	0.748	0.65	938	0.052	523.7	3.59	39.4
5	0.9	35	22	0.798	0.74	1500	0.106	583.3	5.02	48.3
5	0.9	35	31	0.795	0.79	1421	0.1	599.2	5.41	49
5	0.9	35	38	0.834	0.83	1985	0.155	636.2	6.6	56
5	0.9	35	48	0.875	0.88	2690	0.222	676.1	8.11	64.6
5	0.9	35	50	0.93	0.92	3748	0.316	722.8	10.19	75.4
5	0.9	35	50	0.967	0.97	4745	0.407	759.1	12.29	87.1
5	0.9	35	50	0.987	1.02	5420	0.471	783.5	13.94	96.5
5	1	-25	0	0.712	0.51	1052	0.071	397	2.8	40.6
5	1	-25	4.5	0.75	0.61	1567	0.121	434.5	3.72	48.9
5	1	-25	11	0.81	0.71	2553	0.218	499.9	5.74	62.8
5	1	-25	22	0.882	0.82	4368	0.377	558.7	8.35	81.3
5	1	-25	31	0.938	0.87	5993	0.508	594.5	10.36	94.6
5	1	-25	38	0.972	0.92	7378	0.623	622.2	12.32	107.9
5	1	-25	48	0.999	0.97	8718	0.739	650.4	14.54	122.8
5	1	-25	50	1.04	1.02	10226	0.863	672.6	16.75	137.4
5	1	-25	50	1.051	1.07	10715	0.911	688.4	18.07	144.6
5	1	-25	50	1.059	1.12	11398	0.963	697.1	18.93	150.1
5	1	-15	0	0.721	0.5	1073	0.07	416.7	2.85	40.1
5	1	-15	4.5	0.743	0.6	1366	0.099	443.5	3.48	46.1
5	1	-15	11	0.792	0.7	2077	0.171	507.8	5.26	58
5	1	-15	22	0.857	0.8	3524	0.302	564.8	7.51	73.8
5	1	-15	31	0.9	0.85	4612	0.397	597.9	9.17	85.2
5	1	-15	38	0.966	0.9	6652	0.558	635.6	11.5	101.1
5	1	-15	48	0.975	0.95	7301	0.623	659.6	13.17	111.5
5	1	-15	50	1.003	1	8460	0.718	682.4	14.93	122.8
5	1	-15	50	1.021	1.05	9093	0.773	697.7	16.14	130
5	1	-15	50	1.044	1.1	9899	0.837	714.8	17.43	137.5
5	1	-5	0	0.708	0.49	870	0.05	420.7	2.6	37.3
5	1	-5	4.5	0.707	0.59	911	0.053	441.2	3	43
5	1	-5	11	0.765	0.69	1547	0.118	508.2	4.64	52.7
5	1	-5	22	0.838	0.78	2850	0.239	569.5	6.72	67
5	1	-5	31	0.872	0.83	3620	0.308	600.4	8.03	75.8
5	1	-5	38	0.913	0.88	4666	0.398	634	9.66	86.4
5	1	-5	48	0.961	0.93	6127	0.517	664.6	11.59	98.7
5	1	-5	50	0.982	0.98	7142	0.609	692.7	13.58	111.9
5	1	-5	50	0.998	1.03	7692	0.654	704.7	14.44	117.2
5	1	-5	50	1.001	1.08	7823	0.665	708	14.68	118.7
5	1	5	0	0.694	0.48	662	0.03	423.1	2.36	34.7
5	1	5	4.5	0.699	0.58	699	0.032	447	2.77	38.4
5	1	5	11	0.783	0.67	1698	0.127	522	4.51	52.2
5	1	5	22	0.816	0.77	2232	0.18	572.6	6	60.8
5	1	5	31	0.846	0.82	2844	0.236	600.2	7.03	67.7
5	1	5	38	0.885	0.86	3689	0.312	635	8.52	77.5
5	1	5	48	0.938	0.91	4999	0.42	672.5	10.39	89.1
5	1	5	50	0.97	0.96	6110	0.516	701.8	12.24	101
5	1	5	50	0.987	1.01	6874	0.585	723.8	13.8	111.1
5	1	5	50	0.996	1.06	7165	0.609	731.7	14.32	114.2
5	1	15	0	0.727	0.57	875	0.047	474.2	2.96	38.9
5	1	15	4.5	0.727	0.57	875	0.047	474.2	2.96	38.9
5	1	15	11	0.767	0.66	1373	0.094	523.6	4.05	48
5	1	15	22	0.789	0.75	1630	0.12	570	5.22	54.5
5	1	15	31	0.824	0.8	2214	0.175	602.1	6.26	61.4
5	1	15	38	0.857	0.85	2869	0.236	634.5	7.49	69.5
5	1	15	48	0.901	0.89	3820	0.321	672.5	9.18	80.4
5	1	15	50	0.955	0.94	5266	0.442	713	11.34	93.7
5	1	15	50	0.976	0.99	6088	0.518	742.1	13.18	105.2
5	1	15	50	0.994	1.04	6693	0.569	758	14.24	111.6
5	1	25	0	0.718	0.55	721	0.031	481	2.77	36.8
5	1	25	4.5	0.718	0.55	721	0.031	481	2.77	36.8
5	1	25	11	0.754	0.65	1117	0.067	525.5	3.66	44.3
5	1	25	22	0.768	0.74	1247	0.081	568.7	4.64	50
5	1	25	31	0.798	0.79	1628	0.117	599.6	5.47	55.1
5	1	25	38	0.836	0.83	2259	0.177	636.2	6.66	62.9
5	1	25	48	0.877	0.88	3058	0.25	676	8.19	72.7
5	1	25	50	0.933	0.92	4279	0.355	722.3	10.28	84.8
5	1	25	50	0.968	0.97	5362	0.451	758	12.36	97.7
5	1	25	50	0.987	1.02	6096	0.518	781.6	13.97	107.9
5	1	35	0	0.713	0.55	603	0.019	490.8	2.65	35.3
5	1	35	4.5	0.713	0.55	603	0.019	490.8	2.65	35.3
5	1	35	11	0.682	0.64	316	-0.014	494.8	2.71	36.1
5	1	35	22	0.786	0.73	1396	0.091	587	4.63	50.4
5	1	35	31	0.773	0.77	1188	0.072	596.9	4.82	50
5	1	35	38	0.811	0.82	1694	0.12	634.3	5.87	56.8
5	1	35	48	0.85	0.86	2339	0.182	673.8	7.2	65.2
5	1	35	50	0.896	0.91	3205	0.261	717.7	8.96	76.2
5	1	35	50	0.968	0.95	4974	0.411	768.9	11.58	92.5
5	1	35	50	0.971	1	5185	0.438	793.8	12.94	99.7
6	0	-25	0	0.665	0.57	435	0.049	315.1	2.64	21.4
6	0	-25	4.5	0.78	0.68	1322	0.157	387.4	4.98	30.4
6	0	-25	11	0.87	0.79	2546	0.293	446.3	7.96	41.6
6	0	-25	22	0.977	0.91	4791	0.523	511.7	13.11	60.2
6	0	-25	31	1.045	0.96	6517	0.699	555	17.54	75
6	0	-25	38	1.073	1.02	7863	0.828	578.1	20.62	85.2
6	0	-25	48	1.083	1.08	8792	0.909	592	22.45	91.2
6	0	-25	50	1.099	1.13	10081	1.022	611.6	25.17	99.6
6	0	-25	50	1.121	1.19	11859	1.178	635.5	29.04	111.5
6	0	-25	50	1.154	1.25	12064	1.148	665.6	28.72	106.7
6	0	-15	0	0.667	0.55	382	0.042	327.3	2.59	20.5
6	0	-15	4.5	0.769	0.67	1159	0.138	396.5	4.67	28.7
6	0	-15	11	0.856	0.78	2197	0.257	456	7.41	38.8
6	0	-15	22	0.969	0.89	4237	0.465	523.8	12.1	55.2
6	0	-15	31	1.015	0.94	5519	0.604	565.3	15.82	67.6
6	0	-15	38	1.06	1	6716	0.73	590.7	19.08	78.3
6	0	-15	48	1.076	1.05	7796	0.825	609.2	21.22	85.3
6	0	-15	50	1.086	1.11	8587	0.896	621.8	22.9	90.6
6	0	-15	50	1.104	1.16	9997	1.018	644.2	25.88	99.6
6	0	-15	50	1.122	1.22	11344	1.141	663.7	29.07	109.1
6	0	-5	0	0.677	0.54	389	0.041	342	2.61	19.9
6	0	-5	4.5	0.766	0.65	1064	0.125	406.5	4.45	27.6
6	0	-5	11	0.847	0.76	1951	0.231	468.4	7.05	36.7
6	0	-5	22	0.961	0.87	3847	0.426	537.1	11.46	52.2
6	0	-5	31	0.99	0.92	4670	0.519	567.5	14.01	60.7
6	0	-5	38	1.049	0.98	6015	0.659	606.7	17.79	72.6
6	0	-5	48	1.069	1.03	6959	0.75	625.7	20.04	79.9
6	0	-5	50	1.078	1.09	7541	0.806	636	21.41	84.3
6	0	-5	50	1.092	1.14	8562	0.895	654.2	23.57	90.7
6	0	-5	50	1.111	1.2	9816	1.008	675.4	26.5	99.3
6	0	5	0	0.689	0.53	421	0.044	358.1	2.65	19.6
6	0	5	4.5	0.761	0.64	959	0.111	415.7	4.21	26.2
6	0	5	11	0.836	0.75	1696	0.203	479.2	6.64	34.5
6	0	5	22	0.935	0.85	3128	0.354	544.1	10.22	46.6
6	0	5	31	0.975	0.91	4012	0.449	574.8	12.6	54.6
6	0	5	38	1.016	0.96	5057	0.568	613.8	16.02	65.6
6	0	5	48	1.058	1.01	6110	0.672	639.7	18.66	74
6	0	5	50	1.07	1.06	6582	0.722	650.1	20.05	78.4
6	0	5	50	1.078	1.12	7149	0.774	660.3	21.28	82.2
6	0	5	50	1.094	1.17	8292	0.872	682.9	23.69	89.3
6	0	15	0	0.7	0.52	455	0.047	375.2	2.72	19.5
6	0	15	4.5	0.756	0.63	858	0.098	424.1	3.98	24.9
6	0	15	11	0.824	0.73	1463	0.176	488.9	6.23	32.4
6	0	15	22	0.902	0.84	2539	0.298	548.2	9.26	42.8
6	0	15	31	0.962	0.89	3523	0.398	584.2	11.63	50.5
6	0	15	38	0.99	0.94	4238	0.481	613.7	14	58.3
6	0	15	48	1.037	0.99	5217	0.587	648.1	17.01	67.5
6	0	15	50	1.058	1.04	5737	0.643	663	18.62	72.5
6	0	15	50	1.065	1.1	6006	0.673	669.7	19.48	75.1
6	0	15	50	1.077	1.15	6740	0.74	684.3	21.08	80.1
6	0	25	0	0.71	0.51	497	0.05	392.5	2.78	19.4
6	0	25	4.5	0.752	0.62	771	0.086	432.3	3.77	23.7
6	0	25	11	0.813	0.72	1267	0.152	497.7	5.84	30.5
6	0	25	22	0.886	0.82	2177	0.258	556.8	8.54	39.6
6	0	25	31	0.946	0.87	3024	0.346	592.9	10.66	46.3
6	0	25	38	0.978	0.92	3685	0.419	620.4	12.64	52.9
6	0	25	48	1.002	0.97	4293	0.491	647.6	14.82	59.7
6	0	25	50	1.038	1.03	4939	0.566	673.2	17.13	66.6
6	0	25	50	1.055	1.08	5248	0.603	683.4	18.32	70.2
6	0	25	50	1.063	1.13	5640	0.641	693.1	19.27	73.1
6	0	35	0	0.718	0.5	516	0.051	409.8	2.85	19.3
6	0	35	4.5	0.747	0.6	696	0.076	440.6	3.58	22.5
6	0	35	11	0.8	0.7	1085	0.13	505.6	5.46	28.6
6	0	35	22	0.867	0.81	1839	0.22	563.1	7.84	36.6
6	0	35	31	0.91	0.86	2388	0.283	596.8	9.57	42.2
6	0	35	38	0.961	0.91	3190	0.368	628.7	11.64	48.7
6	0	35	48	0.985	0.96	3750	0.436	656.3	13.71	55.3
6	0	35	50	1.02	1.01	4340	0.501	684.6	15.77	61.2
6	0	35	50	1.037	1.06	4708	0.545	699	17.17	65.4
6	0	35	50	1.049	1.11	4977	0.573	708.1	17.97	67.8
6	0.1	-25	0	0.664	0.57	430	0.042	315.4	2.63	21.4
6	0.1	-25	4.5	0.779	0.68	1316	0.148	387.7	4.96	30.4
6	0.1	-25	11	0.869	0.79	2538	0.28	446.7	7.94	41.6
6	0.1	-25	22	0.978	0.91	4795	0.505	512.4	13.06	60.2
6	0.1	-25	31	1.043	0.96	6487	0.674	555.4	17.46	74.9
6	0.1	-25	38	1.072	1.02	7837	0.801	578.7	20.55	85.2
6	0.1	-25	48	1.083	1.08	8776	0.881	592.8	22.4	91.3
6	0.1	-25	50	1.099	1.13	10047	0.99	612.1	25.06	99.5
6	0.1	-25	50	1.12	1.19	11813	1.142	636	28.89	111.3
6	0.1	-25	50	1.154	1.25	12080	1.118	666.9	28.71	106.9
6	0.1	-15	0	0.667	0.55	384	0.036	328	2.59	20.6
6	0.1	-15	4.5	0.769	0.66	1157	0.129	396.9	4.66	28.8
6	0.1	-15	11	0.855	0.78	2193	0.245	456.5	7.39	38.8
6	0.1	-15	22	0.968	0.89	4223	0.447	524.3	12.05	55.2
6	0.1	-15	31	1.017	0.94	5546	0.583	566.2	15.76	67.5
6	0.1	-15	38	1.06	1	6695	0.704	591.4	19.01	78.3
6	0.1	-15	48	1.076	1.05	7785	0.798	610	21.17	85.3
6	0.1	-15	50	1.086	1.11	8556	0.866	622.3	22.81	90.6
6	0.1	-15	50	1.104	1.16	9955	0.984	644.6	25.75	99.5
6	0.1	-15	50	1.122	1.22	11299	1.104	664.1	28.92	109
6	0.1	-5	0	0.678	0.54	391	0.035	342.8	2.61	19.9
6	0.1	-5	4.5	0.766	0.65	1065	0.117	407	4.44	27.6
6	0.1	-5	11	0.847	0.76	1946	0.219	469	7.03	36.8
6	0.1	-5	22	0.961	0.87	3855	0.41	538	11.44	52.2
6	0.1	-5	31	0.989	0.92	4653	0.499	567.9	13.95	60.7
6	0.1	-5	38	1.048	0.98	6000	0.635	607.5	17.72	72.6
6	0.1	-5	48	1.068	1.03	6944	0.724	626.4	19.99	79.9
6	0.1	-5	50	1.078	1.09	7525	0.779	636.7	21.36	84.3
6	0.1	-5	50	1.092	1.14	8528	0.864	654.7	23.46	90.7
6	0.1	-5	50	1.11	1.19	9782	0.974	675.9	26.38	99.3
6	0.1	5	0	0.69	0.53	423	0.038	358.9	2.65	19.7
6	0.1	5	4.5	0.761	0.64	957	0.103	416.1	4.2	26.3
6	0.1	5	11	0.835	0.74	1689	0.191	479.7	6.62	34.5
6	0.1	5	22	0.933	0.85	3102	0.337	544.3	10.16	46.5
6	0.1	5	31	0.975	0.9	3996	0.43	575.1	12.53	54.5
6	0.1	5	38	1.015	0.96	5034	0.544	614.6	15.94	65.5
6	0.1	5	48	1.058	1.01	6091	0.646	640.3	18.59	74
6	0.1	5	50	1.069	1.06	6562	0.696	650.8	19.98	78.3
6	0.1	5	50	1.077	1.12	7110	0.745	660.7	21.17	82.1
6	0.1	5	50	1.093	1.17	8237	0.84	683	23.55	89.1
6	0.1	15	0	0.701	0.52	459	0.041	376.1	2.72	19.6
6	0.1	15	4.5	0.756	0.63	856	0.09	424.6	3.97	24.9
6	0.1	15	11	0.824	0.73	1457	0.165	489.4	6.21	32.4
6	0.1	15	22	0.902	0.83	2532	0.283	548.8	9.22	42.8
6	0.1	15	31	0.962	0.89	3511	0.38	584.7	11.59	50.5
6	0.1	15	38	0.989	0.94	4217	0.46	614	13.93	58.2
6	0.1	15	48	1.036	0.99	5196	0.563	648.5	16.92	67.4
6	0.1	15	50	1.058	1.04	5713	0.618	663.6	18.54	72.4
6	0.1	15	50	1.065	1.1	5980	0.647	670.3	19.41	75.1
6	0.1	15	50	1.076	1.15	6693	0.711	684.6	20.96	79.9
6	0.1	25	0	0.711	0.51	500	0.044	393.4	2.79	19.5
6	0.1	25	4.5	0.751	0.61	769	0.078	432.8	3.76	23.7
6	0.1	25	11	0.812	0.72	1262	0.141	498.2	5.82	30.5
6	0.1	25	22	0.885	0.82	2166	0.244	557.2	8.5	39.6
6	0.1	25	31	0.944	0.87	3004	0.328	593.3	10.6	46.3
6	0.1	25	38	0.977	0.92	3668	0.4	620.8	12.58	52.8
6	0.1	25	48	1.002	0.97	4282	0.47	648.2	14.76	59.7
6	0.1	25	50	1.036	1.02	4919	0.542	673.7	17.05	66.5
6	0.1	25	50	1.054	1.08	5239	0.579	684.5	18.27	70.2
6	0.1	25	50	1.062	1.13	5617	0.615	693.9	19.2	73.1
6	0.1	35	0	0.718	0.5	518	0.045	410.8	2.85	19.4
6	0.1	35	4.5	0.747	0.6	695	0.068	441.1	3.57	22.6
6	0.1	35	11	0.799	0.7	1078	0.119	506	5.44	28.6
6	0.1	35	22	0.866	0.8	1827	0.206	563.3	7.8	36.6
6	0.1	35	31	0.909	0.86	2375	0.268	596.8	9.52	42.2
6	0.1	35	38	0.96	0.91	3178	0.35	629.3	11.6	48.8
6	0.1	35	48	0.984	0.96	3731	0.415	656.7	13.64	55.3
6	0.1	35	50	1.024	1.01	4390	0.484	685.7	15.77	61.5
6	0.1	35	50	1.037	1.06	4702	0.522	698	17.02	65.3
6	0.1	35	50	1.049	1.11	4962	0.549	708.9	17.9	67.8
6	0.2	-25	0	0.662	0.56	420	0.035	316.3	2.61	21.6
6	0.2	-25	4.5	0.777	0.68	1313	0.14	388.8	4.91	30.7
6	0.2	-25	11	0.867	0.79	2530	0.269	448	7.86	42
6	0.2	-25	22	0.979	0.9	4828	0.49	514.2	12.92	60.5
6	0.2	-25	31	1.038	0.96	6453	0.652	556.6	17.23	75.2
6	0.2	-25	38	1.071	1.02	7813	0.777	580.5	20.35	85.8
6	0.2	-25	48	1.082	1.07	8786	0.859	595.2	22.23	92
6	0.2	-25	50	1.097	1.13	10009	0.961	613.6	24.74	100
6	0.2	-25	50	1.118	1.19	11753	1.107	637.2	28.45	111.6
6	0.2	-25	50	1.154	1.24	12201	1.1	670.6	28.68	108.3
6	0.2	-15	0	0.669	0.55	390	0.031	329.9	2.59	20.8
6	0.2	-15	4.5	0.768	0.66	1160	0.122	398.2	4.62	29.1
6	0.2	-15	11	0.854	0.77	2195	0.235	458.3	7.34	39.2
6	0.2	-15	22	0.966	0.88	4224	0.432	526.1	11.94	55.6
6	0.2	-15	31	1.014	0.94	5536	0.564	565.2	15.43	67.7
6	0.2	-15	38	1.058	0.99	6696	0.683	593.5	18.82	78.8
6	0.2	-15	48	1.075	1.05	7808	0.778	612.6	21.03	86.1
6	0.2	-15	50	1.084	1.1	8528	0.84	623.9	22.55	91.1
6	0.2	-15	50	1.102	1.16	9917	0.955	646.1	25.42	99.9
6	0.2	-15	50	1.12	1.22	11271	1.072	665.8	28.55	109.5
6	0.2	-5	0	0.68	0.54	403	0.031	345.1	2.61	20.2
6	0.2	-5	4.5	0.766	0.65	1074	0.11	408.6	4.41	28
6	0.2	-5	11	0.845	0.76	1944	0.209	470.8	6.98	37.1
6	0.2	-5	22	0.957	0.87	3813	0.392	539.4	11.27	52.4
6	0.2	-5	31	0.986	0.92	4628	0.48	569	13.76	60.9
6	0.2	-5	38	1.042	0.97	5920	0.61	608.3	17.46	72.8
6	0.2	-5	48	1.067	1.03	6943	0.703	628.7	19.81	80.5
6	0.2	-5	50	1.077	1.08	7522	0.756	639	21.17	85
6	0.2	-5	50	1.09	1.14	8474	0.835	655.9	23.14	91
6	0.2	-5	50	1.108	1.19	9739	0.944	677.5	26.01	99.6
6	0.2	5	0	0.691	0.53	435	0.034	361.5	2.66	20
6	0.2	5	4.5	0.76	0.64	958	0.095	417.5	4.17	26.5
6	0.2	5	11	0.833	0.74	1681	0.18	481.2	6.55	34.8
6	0.2	5	22	0.927	0.85	3036	0.319	545	9.98	46.6
6	0.2	5	31	0.973	0.9	3979	0.412	576.3	12.34	54.7
6	0.2	5	38	1.023	0.95	5133	0.531	618.5	15.81	66
6	0.2	5	48	1.056	1.01	6073	0.624	642.3	18.38	74.3
6	0.2	5	50	1.068	1.06	6545	0.673	653	19.77	78.8
6	0.2	5	50	1.075	1.11	7036	0.716	662	20.85	82.3
6	0.2	5	50	1.09	1.17	8125	0.807	683.3	23.14	89.2
6	0.2	15	0	0.703	0.52	475	0.037	379	2.73	19.9
6	0.2	15	4.5	0.755	0.62	858	0.083	425.9	3.94	25.2
6	0.2	15	11	0.822	0.73	1450	0.155	490.9	6.15	32.7
6	0.2	15	22	0.9	0.83	2518	0.27	550.2	9.11	43.1
6	0.2	15	31	0.96	0.88	3516	0.366	586.6	11.48	50.9
6	0.2	15	38	0.985	0.94	4178	0.44	614.7	13.69	58.3
6	0.2	15	48	1.034	0.99	5197	0.542	647.2	16.58	67.6
6	0.2	15	50	1.055	1.04	5678	0.594	665.3	18.29	72.7
6	0.2	15	50	1.063	1.09	5939	0.623	672.2	19.2	75.6
6	0.2	15	50	1.073	1.14	6596	0.68	685.4	20.59	80
6	0.2	25	0	0.712	0.51	512	0.04	396.2	2.8	19.8
6	0.2	25	4.5	0.75	0.61	768	0.071	434.1	3.73	23.9
6	0.2	25	11	0.81	0.71	1253	0.132	499.5	5.76	30.7
6	0.2	25	22	0.882	0.82	2145	0.23	558.4	8.38	39.8
6	0.2	25	31	0.939	0.87	2953	0.31	594.3	10.42	46.3
6	0.2	25	38	0.973	0.92	3626	0.381	621.9	12.37	52.8
6	0.2	25	48	1	0.97	4274	0.452	650	14.59	60.1
6	0.2	25	50	1.043	1.02	5039	0.531	672.5	16.85	67.4
6	0.2	25	50	1.052	1.07	5247	0.559	687.6	18.11	70.7
6	0.2	25	50	1.06	1.12	5590	0.591	696.4	18.98	73.4
6	0.2	35	0	0.72	0.5	529	0.041	413.8	2.86	19.7
6	0.2	35	4.5	0.747	0.6	696	0.062	442.6	3.55	22.8
6	0.2	35	11	0.797	0.7	1066	0.109	507.3	5.38	28.8
6	0.2	35	22	0.862	0.8	1803	0.193	564.1	7.68	36.7
